rowid,pl_letter,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,disc_year,disc_locale,disc_facility,disc_telescope,disc_instrument,rv_flag,pul_flag,ptv_flag,tran_flag,ast_flag,obm_flag,micro_flag,etv_flag,ima_flag,dkin_flag,soltype,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_msinie,pl_msinij,pl_cmasse,pl_cmassj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_dens,pl_orbeccen,pl_insol,pl_eqt,pl_orbincl,pl_tranmid,pl_tsystemref,ttv_flag,pl_imppar,pl_trandep,pl_trandur,pl_ratdor,pl_ratror,pl_occdep,pl_orbtper,pl_orblper,pl_rvamp,pl_projobliq,pl_trueobliq,st_teff,st_rad,st_mass,st_met,st_metratio,st_lum,st_logg,st_age,st_dens,st_vsin,st_rotp,st_radv,ra,dec,glat,glon,elat,elon,sy_pm,sy_pmra,sy_pmdec,sy_dist,sy_plx,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag,pl_nnotes,k2_campaigns_num,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_rade_hom,pl_masse_hom,B_V,V_K,J_K,MV_abs,discoverymethod_Microlensing,discoverymethod_Radial Velocity,discoverymethod_Transit,pl_orbper_is_missing,pl_orbsmax_is_missing,pl_rade_is_missing,pl_radj_is_missing,pl_masse_is_missing,pl_massj_is_missing,pl_msinie_is_missing,pl_msinij_is_missing,pl_cmasse_is_missing,pl_cmassj_is_missing,pl_bmasse_is_missing,pl_bmassj_is_missing,pl_dens_is_missing,pl_orbeccen_is_missing,pl_insol_is_missing,pl_eqt_is_missing,pl_orbincl_is_missing,pl_tranmid_is_missing,pl_imppar_is_missing,pl_trandep_is_missing,pl_trandur_is_missing,pl_ratdor_is_missing,pl_ratror_is_missing,pl_occdep_is_missing,pl_orbtper_is_missing,pl_orblper_is_missing,pl_rvamp_is_missing,pl_projobliq_is_missing,pl_trueobliq_is_missing,st_teff_is_missing,st_rad_is_missing,st_mass_is_missing,st_met_is_missing,st_lum_is_missing,st_logg_is_missing,st_age_is_missing,st_dens_is_missing,st_vsin_is_missing,st_rotp_is_missing,st_radv_is_missing,sy_pm_is_missing,sy_pmra_is_missing,sy_pmdec_is_missing,sy_dist_is_missing,sy_plx_is_missing,sy_bmag_is_missing,sy_vmag_is_missing,sy_jmag_is_missing,sy_hmag_is_missing,sy_kmag_is_missing,sy_umag_is_missing,sy_gmag_is_missing,sy_rmag_is_missing,sy_imag_is_missing,sy_zmag_is_missing,sy_w1mag_is_missing,sy_w2mag_is_missing,sy_w3mag_is_missing,sy_w4mag_is_missing,sy_gaiamag_is_missing,sy_icmag_is_missing,sy_tmag_is_missing,sy_kepmag_is_missing,k2_campaigns_num_is_missing,pl_rade_hom_is_missing,pl_masse_hom_is_missing,B_V_is_missing,V_K_is_missing,J_K_is_missing,MV_abs_is_missing
3055.0,0,0.0,1.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.09847804,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,86.92,2457526.93509,1,0.0,0.4,0.14235,2.8571999999999997,12.3,0.1266,0.0238,2457860.59,73.0,5.01,4.9,41.0,5425.0,0.844,0.9,-0.15,0,-0.25649,4.54,3.9,2.11,1.4,17.35,35.4314,52.3420548,22.2993491,-27.54962,164.50146,3.25479,55.51261,21.7167955,16.5794,-14.0265,333.042,2.97391,14.506,13.547,11.632,11.19,11.088,15.7495,14.5977,13.211,12.8886,13.3229,11.016,11.058,11.067,9.003,13.2056,,12.5489,13.171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,12.2,0.9589999999999996,2.4590000000000014,0.5440000000000005,5.934504970335622,False,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3056.0,0,0.0,1.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.098506,0.0489,12.3,1.0973325,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,299.0,804.5,88.72,2457067.90536,1,0.0,0.4,0.14235,2.241,18.1,0.1233,0.0238,2457860.59,73.0,5.01,4.9,41.0,5567.0,0.92,0.93,0.0,1,-0.36021,4.48,4.7,1.729476,2.6,17.35,8.203,52.3420548,22.2993491,-27.54962,164.50146,3.25479,55.51261,21.7167955,16.5794,-14.0265,333.042,2.97391,14.506,13.547,11.632,11.19,11.088,15.7495,14.5977,13.211,12.8886,13.3229,11.016,11.058,11.067,9.003,13.2056,,12.5489,13.171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,12.2,0.9589999999999996,2.4590000000000014,0.5440000000000005,5.934504970335622,False,False,True,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3057.0,0,0.0,1.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,4.09847409321,0.06667999999999999,14.83669218,1.3236433,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,319.8755,1078.61,88.72,2459449.120055,2,0.0,0.4,1.68699465,2.323409,18.1,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,5198.0,1.06395,0.88,0.0,1,-0.36021,4.33,4.7,1.729476,2.6,17.35,8.203,52.3420548,22.2993491,-27.54962,164.50146,3.25479,55.51261,21.7167955,16.5794,-14.0265,333.042,2.97391,14.506,13.547,11.632,11.19,11.088,15.7495,14.5977,13.211,12.8886,13.3229,11.016,11.058,11.067,9.003,13.2056,,12.5489,13.171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.83669218,12.2,0.9589999999999996,2.4590000000000014,0.5440000000000005,5.934504970335622,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3058.0,0,0.0,1.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.098492,0.06667999999999999,12.65164357,1.12870404,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,86.56346,2457067.9056,0,0.0,0.4,0.14235,2.8571999999999997,11.709642,0.127552,0.0238,2457860.59,73.0,5.01,4.9,41.0,5574.0,0.909346,0.969658,0.13,0,-0.36021,4.53,4.7,1.729476,2.6,17.35,8.203,52.3420548,22.2993491,-27.54962,164.50146,3.25479,55.51261,21.7167955,16.5794,-14.0265,333.042,2.97391,14.506,13.547,11.632,11.19,11.088,15.7495,14.5977,13.211,12.8886,13.3229,11.016,11.058,11.067,9.003,13.2056,,12.5489,13.171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.65164357,12.2,0.9589999999999996,2.4590000000000014,0.5440000000000005,5.934504970335622,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3059.0,0,0.0,1.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4.09803132,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457063.809934,2,0.0,0.4,1.702,2.4,18.1,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,5198.0,1.06395,0.883,0.0,1,-0.12812,4.33019,4.7,1.033631,2.6,17.35,8.203,52.3420548,22.2993491,-27.54962,164.50146,3.25479,55.51261,21.7167955,16.5794,-14.0265,333.042,2.97391,14.506,13.547,11.632,11.19,11.088,15.7495,14.5977,13.211,12.8886,13.3229,11.016,11.058,11.067,9.003,13.2056,,12.5489,13.171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,12.2,0.9589999999999996,2.4590000000000014,0.5440000000000005,5.934504970335622,False,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3060.0,0,0.0,1.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.09849,0.0419,11.982421,1.069,187.20187,0.589,34.9613,0.11,35.00279063,0.11013054,187.20187,0.589,1,0.598,0.08,70.0,1203.0,85.86,2457067.90559,2,0.0,0.4,0.14235,2.8571999999999997,10.7,0.13097,0.0238,2457860.59,73.0,79.0,4.9,41.0,5575.0,0.839,0.917,0.06,0,-0.27003,4.6,2.2,2.202,0.5,17.35,8.203,52.3420548,22.2993491,-27.54962,164.50146,3.25479,55.51261,21.7167955,16.5794,-14.0265,333.042,2.97391,14.506,13.547,11.632,11.19,11.088,15.7495,14.5977,13.211,12.8886,13.3229,11.016,11.058,11.067,9.003,13.2056,,12.5489,13.171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.982421,187.20187,0.9589999999999996,2.4590000000000014,0.5440000000000005,5.934504970335622,False,False,True,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3061.0,0,0.0,1.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.098507,0.04986,13.405964,1.196,198.00809,0.623,34.9613,0.11,35.00279063,0.11013054,198.00809,0.623,1,0.483,0.027,70.0,1185.0,86.32,2457063.8071,2,0.0,0.721,0.14235,2.355,11.4,0.1302,0.0238,2457860.59,120.0,79.9,4.9,41.0,5581.0,0.941,0.984,0.136,0,-0.112,4.484,4.7,1.66,3.9,17.35,35.509,52.3420548,22.2993491,-27.54962,164.50146,3.25479,55.51261,21.7167955,16.5794,-14.0265,333.042,2.97391,14.506,13.547,11.632,11.19,11.088,15.7495,14.5977,13.211,12.8886,13.3229,11.016,11.058,11.067,9.003,13.2056,,12.5489,13.171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.405964,198.00809,0.9589999999999996,2.4590000000000014,0.5440000000000005,5.934504970335622,False,False,True,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3062.0,0,0.0,1.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4.0984897,0.06667999999999999,13.14,1.172,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457063.80713,2,0.0,0.4,1.7119,2.3976,11.24,0.1309,0.0238,2457860.59,73.0,5.01,4.9,41.0,5300.0,0.921,0.88,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,52.3420548,22.2993491,-27.54962,164.50146,3.25479,55.51261,21.7167955,16.5794,-14.0265,333.042,2.97391,14.506,13.547,11.632,11.19,11.088,15.7495,14.5977,13.211,12.8886,13.3229,11.016,11.058,11.067,9.003,13.2056,,12.5489,13.171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.14,12.2,0.9589999999999996,2.4590000000000014,0.5440000000000005,5.934504970335622,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3063.0,0,0.0,1.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0984791,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2457395.78391,1,0.0,0.4,0.14235,2.8571999999999997,18.1,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,5425.0,0.844,0.9,-0.15,0,-0.25649,4.54,3.9,2.11,1.4,17.35,35.4314,52.3420548,22.2993491,-27.54962,164.50146,3.25479,55.51261,21.7167955,16.5794,-14.0265,333.042,2.97391,14.506,13.547,11.632,11.19,11.088,15.7495,14.5977,13.211,12.8886,13.3229,11.016,11.058,11.067,9.003,13.2056,,12.5489,13.171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,12.2,0.9589999999999996,2.4590000000000014,0.5440000000000005,5.934504970335622,False,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3064.0,0,1.0,1.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.098503,0.04839,11.646151,1.039,184.02357,0.579,34.9613,0.11,35.00279063,0.11013054,184.02357,0.579,1,0.64,0.0,70.0,1092.0,86.92,2457063.80714,1,0.0,0.662,1.603,2.3208,12.34,0.1266,0.0238,2457860.59,73.0,78.7,4.9,41.0,5425.0,0.844,0.9,-0.15,0,-0.25649,4.54,3.9,2.11,1.4,17.35,35.4314,52.3420548,22.2993491,-27.54962,164.50146,3.25479,55.51261,21.7167955,16.5794,-14.0265,333.042,2.97391,14.506,13.547,11.632,11.19,11.088,15.7495,14.5977,13.211,12.8886,13.3229,11.016,11.058,11.067,9.003,13.2056,,12.5489,13.171,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.646151,184.02357,0.9589999999999996,2.4590000000000014,0.5440000000000005,5.934504970335622,False,False,True,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3065.0,0,0.0,1.0,1.0,0.0,0.0,2019.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,3.38631713618,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,512.9234,1213.76,88.72,2459174.356092,2,0.0,0.4,0.62598518,3.2671057,18.1,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,5780.0,0.86,0.88,0.0,1,-0.36021,4.438,4.7,1.729476,2.6,17.35,8.203,78.3391194,16.4141986,-13.02961,186.5429,-6.57068,78.74188,2.077954,1.47705,1.46158,1314.53,4.35333,15.638,15.072,13.657,13.346,13.206,15.7495,14.5977,13.211,12.8886,13.3229,13.162,13.162,12.462,8.705,14.8949,,14.4087,14.752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,12.2,0.5660000000000007,1.8659999999999997,0.4510000000000005,4.478147490215687,False,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3066.0,0,1.0,1.0,1.0,0.0,0.0,2019.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.38628,0.06667999999999999,9.916,0.884,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.44,2457823.2233,2,0.0,0.21,0.14235,3.09,7.94,0.0742,0.0238,2457860.59,73.0,5.01,4.9,41.0,6100.0,1.24,1.09,-0.1,0,-0.36021,3.94,4.7,1.729476,29.0,17.35,8.97,78.3391194,16.4141986,-13.02961,186.5429,-6.57068,78.74188,2.077954,1.47705,1.46158,1314.53,4.35333,15.638,15.072,13.657,13.346,13.206,15.7495,14.5977,13.211,12.8886,13.3229,13.162,13.162,12.462,8.705,14.8949,,14.4087,14.752,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.916,12.2,0.5660000000000007,1.8659999999999997,0.4510000000000005,4.478147490215687,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3067.0,0,0.0,2.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.25785,0.06667999999999999,2.482,0.22048407,590.1,1.85665293,34.9613,0.11,35.00279063,0.11013054,590.1,1.85665293,1,2.69,0.0,70.0,804.5,88.72,2457191.70889,2,0.0,0.4,0.14235,2.8571999999999997,18.1,0.029606,0.0238,2457860.59,73.0,349.5,4.9,41.0,5412.0,0.986,1.0,0.2,0,-0.36021,4.44,4.7,1.729476,2.6,17.35,8.203,245.4405531,-23.548273,18.27513,352.99471,-1.99957,247.58459,104.3947343,-40.2299,-96.3318,110.527,9.01931,11.634,10.802,9.318,8.942,8.866,15.7495,14.5977,13.211,12.8886,13.3229,8.817,8.859,8.811,8.215,10.5371,,10.0198,10.607,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,590.1,0.8320000000000007,1.936,0.45199999999999996,5.584658088687906,False,False,True,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3068.0,0,0.0,2.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.2578542,0.02258,34.0,3.03327683,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,1272.0,804.5,88.72,2456893.59877,1,0.0,0.4,0.14235,0.809,18.1,0.35,0.0238,2457860.59,73.0,5.01,4.9,41.0,5465.0,0.9,0.97,0.0,1,-0.36021,4.523,4.7,1.729476,2.6,17.35,8.203,245.4405531,-23.548273,18.27513,352.99471,-1.99957,247.58459,104.3947343,-40.2299,-96.3318,110.527,9.01931,11.634,10.802,9.318,8.942,8.866,15.7495,14.5977,13.211,12.8886,13.3229,8.817,8.859,8.811,8.215,10.5371,,10.0198,10.607,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,12.2,0.8320000000000007,1.936,0.45199999999999996,5.584658088687906,False,False,True,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3069.0,0,1.0,2.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.25785,0.022,11.88154,1.06,563.83042,1.774,34.9613,0.11,35.00279063,0.11013054,563.83042,1.774,1,2.69,0.0,70.0,804.5,79.9,2457191.70889,2,0.0,0.975,0.14235,0.9816,6.05,0.135,0.0238,2457860.59,73.0,350.9,4.9,41.0,5280.0,0.78,0.91,0.08,0,-0.36021,4.6,4.7,1.729476,2.6,18.38,-4.7511,245.4405531,-23.548273,18.27513,352.99471,-1.99957,247.58459,104.3947343,-40.2299,-96.3318,110.527,9.01931,11.634,10.802,9.318,8.942,8.866,15.7495,14.5977,13.211,12.8886,13.3229,8.817,8.859,8.811,8.215,10.5371,,10.0198,10.607,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88154,563.83042,0.8320000000000007,1.936,0.45199999999999996,5.584658088687906,False,False,True,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3070.0,0,0.0,2.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.25784906,0.06667999999999999,46.0,4.10385219,551.0,1.73363988,34.9613,0.11,35.00279063,0.11013054,551.0,1.73363988,1,0.032,0.0745,1930.0,1688.0,88.72,2456893.598952,2,0.0,0.4,0.14235,2.8571999999999997,18.1,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,5340.0,1.138,0.92,0.18,0,-0.36021,4.45,4.7,1.729476,2.8,17.35,8.203,245.4405531,-23.548273,18.27513,352.99471,-1.99957,247.58459,104.3947343,-40.2299,-96.3318,110.527,9.01931,11.634,10.802,9.318,8.942,8.866,15.7495,14.5977,13.211,12.8886,13.3229,8.817,8.859,8.811,8.215,10.5371,,10.0198,10.607,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,551.0,0.8320000000000007,1.936,0.45199999999999996,5.584658088687906,False,False,True,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3071.0,0,0.0,2.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.2578332,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2456896.115851,2,0.0,0.4,0.716,0.931,18.1,0.029606,0.0238,2457860.59,73.0,5.01,4.9,41.0,5340.0,1.02904,0.922,0.15,2,-0.11028,4.37794,4.7,1.192894,2.6,17.35,8.203,245.4405531,-23.548273,18.27513,352.99471,-1.99957,247.58459,104.3947343,-40.2299,-96.3318,110.527,9.01931,11.634,10.802,9.318,8.942,8.866,15.7495,14.5977,13.211,12.8886,13.3229,8.817,8.859,8.811,8.215,10.5371,,10.0198,10.607,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,12.2,0.8320000000000007,1.936,0.45199999999999996,5.584658088687906,False,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3072.0,0,0.0,2.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.25784887,0.06667999999999999,2.482,0.22048407,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,79.9,2456952.717941,1,0.0,0.4,0.14235,2.8571999999999997,5.642,0.14,0.0238,2457860.59,73.0,5.01,4.9,41.0,5280.0,0.78,0.91,0.08,0,-0.36021,4.6,4.7,1.729476,2.6,18.38,-4.7511,245.4405531,-23.548273,18.27513,352.99471,-1.99957,247.58459,104.3947343,-40.2299,-96.3318,110.527,9.01931,11.634,10.802,9.318,8.942,8.866,15.7495,14.5977,13.211,12.8886,13.3229,8.817,8.859,8.811,8.215,10.5371,,10.0198,10.607,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.482,12.2,0.8320000000000007,1.936,0.45199999999999996,5.584658088687906,False,False,True,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3073.0,0,0.0,2.0,1.0,0.0,0.0,2016.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.2578493,0.06667999999999999,7.0,0.62449817,12.2,0.0383853,34.9613,0.11,35.00279063,0.11013054,12.1,0.03807067,0,2.69,0.0745,70.0,804.5,88.72,2456894.857,2,0.0,0.9,0.629,0.95,18.1,0.09261,0.0238,2457860.59,73.0,5.01,4.9,41.0,5251.0,0.81,0.88,0.0,1,-0.36021,4.5,4.7,1.729476,2.6,17.35,8.203,245.4405531,-23.548273,18.27513,352.99471,-1.99957,247.58459,104.3947343,-40.2299,-96.3318,110.527,9.01931,11.634,10.802,9.318,8.942,8.866,15.7495,14.5977,13.211,12.8886,13.3229,8.817,8.859,8.811,8.215,10.5371,,10.0198,10.607,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.2,0.8320000000000007,1.936,0.45199999999999996,5.584658088687906,False,False,True,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
